pose_label,image_path,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
Warrior2,../../data_clean/Warrior2/Images/00000402.jpg,186.40652821256273,176.18592516570965,262.9766701488268,259.93931020467704,183.70201896016482,242.02602783747705,182.0700306530411,243.70627645299132,92.11076841326451,42.455195620186906,290.02592303768364,85.75213533998807
Warrior2,../../data_clean/Warrior2/Images/00000416.jpg,184.23374675268124,178.2889705945216,94.19511170829209,101.85573054750498,170.32948183507526,110.50735538255698,179.14725919401343,135.65229568227565,268.5277690168335,312.619771069291,86.13979795054651,274.0544356240031
Warrior2,../../data_clean/Warrior2/Images/00000358.jpg,176.9059419410829,184.6555074280136,261.63204598373113,254.06667399135975,190.45775377931406,260.897129018695,175.78090465075152,237.11666936998273,83.91039738205411,31.970635523808724,285.97190079036864,87.82525588538995
Warrior2,../../data_clean/Warrior2/Images/00000412.jpg,162.14968169778317,191.90350342846872,76.88780188484623,99.00809289294972,171.96154415408034,118.2497354949743,172.6050076459868,129.3900548077246,268.1345724976947,324.7617747750422,80.23107686597474,270.1904607710436
Warrior2,../../data_clean/Warrior2/Images/00000406.jpg,176.9059419410829,174.01748307414255,256.332418522522,262.1214893628363,101.74582409026695,180.1700166508803,175.48795002626613,269.8886110185582,123.96112773679066,62.447188423282206,266.95716014064175,86.36051249027243
Warrior2,../../data_clean/Warrior2/Images/00000360.jpg,178.82375002964042,178.72979173711968,86.57184157827425,101.96928552516994,176.84847077399428,127.65260830316473,180.16139613512038,123.50779100566385,247.80266673934167,333.434948822922,73.18197569270868,257.62986409539207
Warrior2,../../data_clean/Warrior2/Images/00000162.jpg,179.99999999999997,180.13609423220547,106.89864869403823,91.32912996660986,239.9602888206992,181.46880071438582,182.72631099390625,101.60476235637881,222.1340182583178,317.2906100426385,94.63546342690265,267.1660708860289
Warrior2,../../data_clean/Warrior2/Images/00000002.jpg,174.9812346589189,189.43082370679366,86.55778471410261,95.40114331387213,178.32760563891074,96.1701750950296,170.40778015808598,119.02227014115914,273.46736301790133,330.13231032241254,73.04970660894975,268.95766279616606
Warrior2,../../data_clean/Warrior2/Images/00000200.jpg,164.92121286438842,199.0934920004856,30.743864958226542,163.9264258352536,174.9278671274855,102.87795733727464,212.55000349219338,102.64712613572605,246.6206663019428,319.1159266587449,16.721801626337243,210.11183246473988
Warrior2,../../data_clean/Warrior2/Images/00000228.jpg,174.40066066347944,190.30484646876602,88.15238973400541,96.78897457443878,176.4438189057449,125.53767779197437,174.17365797044422,143.13010235415598,233.12119442830846,330.6462411430778,98.49958302426994,246.38952864698172
Warrior2,../../data_clean/Warrior2/Images/00000215.jpg,178.3747426554687,176.41587169476418,103.80788799271203,92.591866705235,256.15930450834435,181.31032544019507,178.39654640744848,72.06157338515324,244.19884728385202,331.13514940113004,70.35570300862196,294.3228067118462
Warrior2,../../data_clean/Warrior2/Images/00000017.jpg,183.46822925891715,183.53501531039592,93.31778116833485,100.69627183613369,184.62164500619306,98.74616226255522,181.50743575877496,119.15341112251363,270.4426738148036,325.95406264339834,76.54067463005688,270.4508775122329
Warrior2,../../data_clean/Warrior2/Images/00000188.jpg,180.0,177.0643265535788,93.3664606634298,107.4027041313563,162.5146180335138,112.10944834375167,190.29118184238237,145.30484646876604,257.16315343344866,325.7729976679498,102.16793500294496,254.48589315517526
Warrior2,../../data_clean/Warrior2/Images/00000177.jpg,176.9767635446408,187.80899246029574,93.90006269749492,100.73166801299497,172.47916418288878,92.66416809038525,177.92810809123364,123.32764937243054,273.527294679501,326.30993247402023,77.05207461259342,268.5291615951849
Warrior2,../../data_clean/Warrior2/Images/00000375.jpg,178.82375002964042,178.72979173711968,86.57184157827425,101.96928552516994,176.84847077399428,127.65260830316473,180.16139613512038,123.50779100566385,247.80266673934167,333.434948822922,73.18197569270868,257.62986409539207
Warrior2,../../data_clean/Warrior2/Images/00000149.jpg,170.6723854893324,197.73625443993853,82.8749836510982,97.82371073188526,182.28331121726234,108.43494882292201,173.61021870483748,130.42607874009914,266.8201698801358,331.48636082327937,84.7948998975154,268.57973445360096
Warrior2,../../data_clean/Warrior2/Images/00000001.jpg,183.66099337344107,178.41764607738136,109.44713643690447,99.54171584706717,185.54888642775666,110.59973797637552,185.52754015165615,115.38142248434927,257.3149314614174,328.9991668254445,80.32208550392644,263.42849426967547
Warrior2,../../data_clean/Warrior2/Images/00000217.jpg,177.92372094324168,187.25319461272534,118.82784098421745,103.50426451651492,259.5585726707178,182.08677727557077,196.20207014983123,87.24751459973133,234.35297925009326,285.2551187030578,98.07652987840466,270.54326973863635
Warrior2,../../data_clean/Warrior2/Images/00000203.jpg,169.48276380786302,185.89185912253814,93.4058740275542,105.24662036738692,174.07541801801753,91.75642888734208,183.27048792318357,123.61735718491919,275.90367603699565,335.3694146760179,80.34033897235953,264.1720215474862
Warrior2,../../data_clean/Warrior2/Images/00000216.jpg,176.41668514507703,185.72322726728672,99.76085842865739,93.8975744725352,174.75536547609937,100.35841894451735,175.8002375243651,118.96566447450758,261.45739486258447,328.21778800623787,75.7560244327439,264.2551663608914
Warrior2,../../data_clean/Warrior2/Images/00000000.jpg,170.3442206334628,190.23819766651297,94.80097603351766,84.99501272948712,262.09283729704157,185.47079635327788,166.58978829426636,89.16100044040326,240.04764087727725,281.64937964399263,91.7722997167048,287.3146664915775
Warrior2,../../data_clean/Warrior2/Images/00000014.jpg,180.0,182.1024251678482,100.61965527615514,110.04095181220424,178.71267105847497,105.40224620674505,191.10447394930208,117.53757131121392,263.39516450324606,334.01562940881473,75.265919207751,259.1599252579485
Warrior2,../../data_clean/Warrior2/Images/00000148.jpg,178.46332424401197,181.019890797116,101.1322145261282,108.05672652649886,177.87014679773455,91.19903892074545,190.3505379775048,121.19443784028499,275.73785323815224,323.9726266148964,79.82860781145007,265.7414307934464
Warrior2,../../data_clean/Warrior2/Images/00000389.jpg,189.1623470457217,178.22050933214214,89.13194855025446,106.98945904179564,170.78213380545995,91.33221985386963,183.7646847716606,125.64588281610942,280.3014141450708,327.24311453807996,72.13629740600479,269.9659308620423
Warrior2,../../data_clean/Warrior2/Images/00000438.jpg,175.77181729483837,176.42366562500263,266.6566238556729,264.9575489308291,181.5154079000221,251.565051177078,181.78991060824606,236.90426571549173,103.3924977537511,32.7352262721076,280.23238040154394,95.66205434153075
Warrior2,../../data_clean/Warrior2/Images/00000376.jpg,180.95692113164117,189.9880310105741,97.54069790332525,96.91122711902469,179.49353116299096,105.75770036977882,176.20650924224927,121.05054195421131,276.58825545805075,328.1340223063963,77.09175558942951,277.76516601842536
Warrior2,../../data_clean/Warrior2/Images/00000339.jpg,180.3965042551331,180.0,110.39774426503818,86.00908690157021,230.65064323312933,182.46863632914793,178.66778014613035,110.48253838794263,201.7190406823815,311.10629244490286,107.18958455615366,249.91020006518178
Warrior2,../../data_clean/Warrior2/Images/00000107.jpg,175.82956347515787,189.52466797179,101.79639438425137,91.62625719671516,180.16911337995515,109.15561244543967,175.41170500078158,119.92619644964121,260.18521332794774,329.8874594427254,82.18992659981144,265.88766001075874
Warrior2,../../data_clean/Warrior2/Images/00000259.jpg,175.67630544157274,187.8340616127593,98.76443065799728,85.06975725233701,236.18632929752718,183.23970029610214,168.0277180786076,105.02098094485567,226.95472861163267,290.81558506742743,92.4936824136805,273.1396165147372
Warrior2,../../data_clean/Warrior2/Images/00000270.jpg,178.88398960859274,179.81336945643443,270.0,260.47997813422586,184.5879781240725,252.89727103094762,178.36832757911372,236.20343486522935,100.76253722314246,39.433667857309025,281.27062822395976,95.1620819108818
Warrior2,../../data_clean/Warrior2/Images/00000112.jpg,168.11134196037204,190.90294483175194,94.76364169072617,99.61456927090097,176.72328427472,107.16117415059662,181.2960634980171,125.041929401539,265.4913823499614,324.8862624150868,87.87121856824105,267.0335033773042
Warrior2,../../data_clean/Warrior2/Images/00000106.jpg,184.3698409848867,179.0024131150965,264.11624296355654,258.5405263082729,111.77492045471476,175.58865912210575,177.78759315660557,259.0923382045019,118.72393549587777,69.67686317033707,272.06139949587174,81.01621017836031
Warrior2,../../data_clean/Warrior2/Images/00000312.jpg,169.99202019855866,182.36253315504172,95.44033203100551,119.19228679203943,180.09241246746612,117.14377674268576,194.8064166674856,136.991075940167,259.8846386759328,325.5292918431713,98.78283885210254,257.9566746649115
Warrior2,../../data_clean/Warrior2/Images/00000058.jpg,177.12258858361545,179.48844413341297,87.63359697029723,98.86274502302074,177.7362574273409,111.80140948635182,177.46391559431115,132.0220990854435,260.24116565653316,326.99227538414334,87.99746686817312,264.2334341996902
Warrior2,../../data_clean/Warrior2/Images/00000299.jpg,183.2210402155005,178.09084756700364,105.83526479289746,95.92332812840743,252.96223220437437,182.20259816176582,183.56943480197918,98.31027716752419,229.01417569541104,293.2702102007376,98.468625915788,270.0758381814065
Warrior2,../../data_clean/Warrior2/Images/00000267.jpg,182.85368396490054,185.9061411137705,96.7173954182396,101.97613244420336,173.08956140564447,122.1712171285446,181.52752544221292,135.8242423296129,263.54118362128133,329.73066651465894,90.0,270.7889233600306
Warrior2,../../data_clean/Warrior2/Images/00000065.jpg,186.53698160873628,188.9628774607429,92.35353900153457,90.49648479587177,184.27867122187894,102.0640198687134,168.6353959972356,116.81664507884518,252.59116163582254,333.8221609712234,70.1262132554743,257.787786672019
Warrior2,../../data_clean/Warrior2/Images/00000059.jpg,186.44859229254718,176.59548170051127,112.64591524870004,100.46832486508657,265.29859120968797,178.21287995182934,192.89048062975135,92.50277061883021,233.000206951258,292.38013505195954,101.14223234674488,272.6660657276832
Warrior2,../../data_clean/Warrior2/Images/00000105.jpg,178.5691368051294,181.68468431789628,96.98956558584021,96.1155035662854,177.5746080584751,92.53309248130017,177.1014232007183,113.50613780535907,271.1457628381751,324.97512672045866,67.23956968823404,273.55098749569134
Warrior2,../../data_clean/Warrior2/Images/00000139.jpg,173.46596150381976,141.10468487692887,242.20444110809814,265.62682467763057,123.90009510252696,193.45323530645538,175.0256147978925,258.87514784974036,128.92652162183933,60.681685982566634,262.14015875233815,109.83330546175593
Warrior2,../../data_clean/Warrior2/Images/00000307.jpg,188.46491683091836,169.69515353123398,94.16566163339463,114.54212693452706,183.01278750418334,126.60850224676136,191.04890567165472,134.10482628978895,260.0095351478069,329.4979498379992,88.86623851188602,268.37770685016017
Warrior2,../../data_clean/Warrior2/Images/00000317.jpg,177.71668878273766,185.00391995224032,101.56321181983884,99.78790065847562,182.6414022133149,105.9774106747449,180.03853111693056,120.88339784771902,260.1412358880913,329.1817377705145,83.26940068531795,263.0616141946638
Warrior2,../../data_clean/Warrior2/Images/00000303.jpg,174.0938588862295,185.1755225300963,103.82865097228016,94.22525751092752,233.56811861300955,190.66618675984483,178.31911639715702,110.21728638432151,214.0970551682481,301.56897112931836,104.4672819072877,259.86736451401714
Warrior2,../../data_clean/Warrior2/Images/00000115.jpg,175.73210669970916,181.35401176490174,96.807967840616,106.02560784735186,186.38247077322936,109.7406094801911,188.97730974697254,136.29729889328658,248.66439959641315,330.3607653802177,101.56197699053133,244.54376095068196
Warrior2,../../data_clean/Warrior2/Images/00000061.jpg,178.5691368051294,181.68468431789628,96.98956558584021,96.1155035662854,177.5746080584751,92.53309248130017,177.1014232007183,113.50613780535907,271.1457628381751,324.97512672045866,67.23956968823404,273.55098749569134
Warrior2,../../data_clean/Warrior2/Images/00000075.jpg,185.36624498324343,176.49178522313943,262.9566790988422,269.64523190535556,115.5757404411149,181.18730731572882,184.5710004398633,264.5062370430659,124.52576517177418,63.71937120565855,271.3288800631641,79.8572268988099
Warrior2,../../data_clean/Warrior2/Images/00000049.jpg,177.13759477388825,172.50414236027012,89.28518020218677,107.86218024318029,180.19554797627086,131.0090869015702,186.20852869820482,146.69311006335712,235.36632260345047,334.91640599380906,103.56989877877072,248.69651405432649
Warrior2,../../data_clean/Warrior2/Images/00000048.jpg,179.6057692064764,180.21194396366508,104.376298386454,100.18504526007155,173.27233902746946,84.2751895477765,180.24887006401357,111.32047080808077,281.13829805318693,327.8517793701255,68.11105984195468,273.751729070526
Warrior2,../../data_clean/Warrior2/Images/00000074.jpg,183.00152432769914,180.19940446004458,98.06514118072924,97.54227454907391,264.2196605907834,182.41678930814297,180.20018409015032,88.25950359210536,240.6635716505693,313.28875191939915,88.11987768418493,283.2780851167823
Warrior2,../../data_clean/Warrior2/Images/00000100.jpg,179.54648087404203,178.45841769361547,101.76047977580444,103.78230782809959,179.57559458063852,98.89689980450541,187.02488401548453,116.2991793985744,276.0756639906196,326.6926641193376,75.48240574351148,272.17612008293014
Warrior2,../../data_clean/Warrior2/Images/00000114.jpg,172.8803544590608,191.853004167744,111.96117688128348,86.88248749627306,264.303732597797,176.15541217191574,179.10290268125152,68.97647720172046,237.05764005514257,290.0352816676955,79.80056499721616,277.9238272512604
Warrior2,../../data_clean/Warrior2/Images/00000302.jpg,167.6688605340119,176.56636963754946,84.24272055829778,107.03417287910926,174.70991879462872,132.81926072170847,182.57210462788328,132.92049762834617,243.0417837060916,328.5161225774229,90.23259322641667,251.4521346942352
Warrior2,../../data_clean/Warrior2/Images/00000300.jpg,181.18229665610076,180.0,100.17806606667408,114.19758170952048,181.81074435396914,93.04395670872469,198.76152034380817,124.82193393332591,259.66423386226467,330.4221613187387,85.82074243784902,247.98197494967297
Warrior2,../../data_clean/Warrior2/Images/00000328.jpg,181.18229665610076,180.0,100.17806606667408,114.19758170952048,181.81074435396914,93.04395670872469,198.76152034380817,124.82193393332591,259.66423386226467,330.4221613187387,85.82074243784902,247.98197494967297
Warrior2,../../data_clean/Warrior2/Images/00000102.jpg,188.13010235415598,182.27408876872704,96.66665989090137,111.47149501637753,163.52847018444461,67.3141561235342,194.4670306849351,123.13891120136384,294.26020269622177,315.3180121618018,73.49147921502085,263.8483520953964
Warrior2,../../data_clean/Warrior2/Images/00000076.jpg,188.62016215086973,176.9059419410829,111.76359881464325,96.18811611783423,237.18173060092334,184.0890014550367,186.0677891413972,99.34803866683403,226.3583534699887,283.0940392148314,92.37480755403291,269.258742290297
Warrior2,../../data_clean/Warrior2/Images/00000062.jpg,187.06749048518614,175.10090754621223,92.85054765601757,105.56887525828441,179.098567363139,112.33338843776336,182.7779960571263,127.23483398157467,266.6335393365702,334.20954278111685,79.37687498609625,270.87690774143067
Warrior2,../../data_clean/Warrior2/Images/00000089.jpg,179.8169470141565,178.1034816967907,107.41619819128415,99.72476883291068,186.21156793671537,107.61580509883943,185.71059313749964,115.85814734764668,257.7003232691505,327.6118851465991,81.63500070457877,262.77927809504314
Warrior2,../../data_clean/Warrior2/Images/00000274.jpg,157.63215490484745,205.4841269904173,93.57899040037618,82.71242190658442,236.10015481363598,191.50481532625884,165.7543940795586,118.4568571299797,204.47190199139723,291.0542568321971,120.72539792998322,232.80627721561285
Warrior2,../../data_clean/Warrior2/Images/00000249.jpg,180.48554583000814,179.00406441606623,83.6056022347724,111.94340617088494,180.85509739626673,112.82325504084623,180.86922193977378,132.4091980148049,267.92282523483715,326.39787680942663,83.23540283472862,265.595873785045
Warrior2,../../data_clean/Warrior2/Images/00000063.jpg,175.42607874009914,172.45930209667478,105.80251395393553,99.88427725191406,270.5120638394179,177.97486103573556,191.18817246708852,91.0912162252626,240.95758584372348,276.95816830709487,99.30662048655415,282.4880857689485
Warrior2,../../data_clean/Warrior2/Images/00000077.jpg,172.5775810120473,188.32565033042684,107.86746422696196,92.82712457816127,264.38426467608525,188.17979512531545,180.0,78.70981958225605,236.79975119305766,276.641792382321,88.63038821369543,283.4553264455162
Warrior2,../../data_clean/Warrior2/Images/00000117.jpg,188.13010235415598,182.27408876872704,96.66665989090137,111.47149501637753,163.52847018444461,67.3141561235342,194.4670306849351,123.13891120136384,294.26020269622177,315.3180121618018,73.49147921502085,263.8483520953964
Warrior2,../../data_clean/Warrior2/Images/00000329.jpg,156.74169530316453,192.9946167919165,166.60750224624888,165.37912601136833,173.8844964337146,107.24145939893998,287.7232366168863,132.27368900609375,256.57261543535043,327.871740002178,128.4353157086659,223.79542517336057
Warrior2,../../data_clean/Warrior2/Images/00000315.jpg,175.11159905187523,170.8376529542783,100.91411300581078,102.67459818207072,236.18607668010097,181.1691393279074,185.38646575463534,107.4657517725478,232.10675349916778,283.62436262855636,98.26387882466244,270.95350325128584
Warrior2,../../data_clean/Warrior2/Images/00000318.jpg,177.55351580918722,176.30861401354872,92.77767100788589,106.61738511115723,182.62553622508153,101.35166282316946,183.69138598645128,121.16453474164251,278.5272937697104,327.4766673258533,78.97694504114915,273.4165881917713
Warrior2,../../data_clean/Warrior2/Images/00000126.jpg,169.99202019855866,182.36253315504172,95.44033203100551,119.19228679203943,180.09241246746612,117.14377674268576,194.8064166674856,136.991075940167,259.8846386759328,325.5292918431713,98.78283885210254,257.9566746649115
Warrior2,../../data_clean/Warrior2/Images/00000132.jpg,168.69006752597977,180.1404305509373,101.72511201516508,99.33449798901097,174.6765346166513,114.26941496843516,183.06378223245542,117.67554864831436,263.50065372034544,329.67998918210185,79.20678298706355,271.2124810926632
Warrior2,../../data_clean/Warrior2/Images/00000085.jpg,170.53767779197437,183.64779976198002,98.13010235415598,117.90702018510112,183.7496629679409,117.01559847886222,192.46241633734448,130.37342929062848,259.8846386759328,323.5403276558395,94.2469602903591,258.4709642746457
Warrior2,../../data_clean/Warrior2/Images/00000250.jpg,187.35237935989235,172.73964922925117,110.10991152076905,109.76650297316766,113.33869847624133,147.88094188716406,189.9828544831461,238.41775782088325,161.6182505856646,312.7974018382342,169.54986789282657,175.12480667701652
Warrior2,../../data_clean/Warrior2/Images/00000244.jpg,181.18229665610076,180.0,100.17806606667408,114.19758170952048,181.81074435396914,93.04395670872469,198.76152034380817,124.82193393332591,259.66423386226467,330.4221613187387,85.82074243784902,247.98197494967297
Warrior2,../../data_clean/Warrior2/Images/00000287.jpg,176.38422125116017,182.72631099390625,95.58361098091628,108.8194784825065,186.05780390853687,104.73493785090996,185.049765735225,130.7205364697548,265.2871299216055,334.55825153699743,91.69641744208863,268.5353320372159
Warrior2,../../data_clean/Warrior2/Images/00000286.jpg,180.25770041900023,185.52754015165615,90.40380068758802,102.72435568542237,175.47942985499526,92.43969800352801,180.6902771978651,120.57987095647916,286.6248494278043,325.22216863363616,71.00454037759818,274.6271624978769
Warrior2,../../data_clean/Warrior2/Images/00000084.jpg,177.13759477388825,172.50414236027012,89.28518020218677,107.86218024318029,180.19554797627086,131.0090869015702,186.20852869820482,146.69311006335712,235.36632260345047,334.91640599380906,103.56989877877072,248.69651405432649
Warrior2,../../data_clean/Warrior2/Images/00000090.jpg,178.8049047300981,187.42446891591842,92.46442070671196,91.07672197322849,188.91492695714788,100.59030593976452,166.67629543352973,112.99130726141124,272.52552814948626,326.42710159394517,73.528613624544,272.6610696320915
Warrior2,../../data_clean/Warrior2/Images/00000047.jpg,176.19233265612277,179.9489797289679,100.60604582759564,94.10811217713587,184.30866491652486,99.09027692082232,178.31531568210372,111.90586840345587,266.7025195742098,323.42696902148066,75.45112902736699,269.09914958796855
Warrior2,../../data_clean/Warrior2/Images/00000331.jpg,180.0,192.32472743413737,102.5658503931859,98.14113562563776,257.33663617946047,173.8521059769614,185.26769712804426,92.57095543605172,243.69959257376607,285.68486364800964,95.44144701688725,279.4562295049953
Warrior2,../../data_clean/Warrior2/Images/00000325.jpg,174.0938588862295,185.1755225300963,103.82865097228016,94.22525751092752,233.56811861300955,190.66618675984483,178.31911639715702,110.21728638432151,214.0970551682481,301.56897112931836,104.4672819072877,259.86736451401714
Warrior2,../../data_clean/Warrior2/Images/00000045.jpg,175.13216059825103,181.90338884992426,93.09823672495742,107.52768581263368,184.77188806077766,111.14896986002125,186.84277341263095,131.49075325553576,262.71577265984575,327.35025495765325,90.0,264.5673669449644
Warrior2,../../data_clean/Warrior2/Images/00000051.jpg,185.36624498324343,176.49178522313943,262.9566790988422,269.64523190535556,115.5757404411149,181.18730731572882,184.5710004398633,264.5062370430659,124.52576517177418,63.71937120565855,271.3288800631641,79.8572268988099
Warrior2,../../data_clean/Warrior2/Images/00000086.jpg,183.36646066342982,185.96712648670882,108.71375820136674,105.06689408611217,246.99401984855336,182.06139949587174,192.79798053193332,104.45999743749131,240.96911524764238,280.09105723888894,99.82658744102099,278.5763949203348
Warrior2,../../data_clean/Warrior2/Images/00000092.jpg,176.796632757262,178.56790381583536,103.32075422379262,93.17983011986423,231.80131482398156,181.67723169313174,183.17983011986425,96.86999230821426,234.8464900107656,281.93044012185413,84.88415787436968,281.95146047305616
Warrior2,../../data_clean/Warrior2/Images/00000247.jpg,178.3747426554687,176.41587169476418,103.80788799271203,92.591866705235,256.15930450834435,181.31032544019507,178.39654640744848,72.06157338515324,244.19884728385202,331.13514940113004,70.35570300862196,294.3228067118462
Warrior2,../../data_clean/Warrior2/Images/00000291.jpg,184.3987053549955,176.22687265169031,102.69958448959737,114.92209720833091,124.5792876032055,164.9952933818377,186.9529574681739,220.43051786455865,160.49296017879567,322.9269266826896,149.13547402252863,184.0105755383599
