pose_label,image_path,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
Tree,data/Tree/Images\00000029.jpg,323.51723010830693,40.12610357779524,24.557173414356598,21.161259816828284,183.31389574284432,25.264441647157057,12.95758009409313,36.19320730556469,72.42874122167758,178.39083257616295,242.13299615034313,311.5735123501372,193.09594602325433,152.35402463626133
Tree,data/Tree/Images\00000030.jpg,145.63114776010752,210.69041221948376,140.28287554867617,147.71568173506654,337.36956874880354,180.33036739029643,326.0328221394996,345.6299984848207,250.22242715054023,126.34192479062898,179.31973906913146,316.84761026599455,187.6437768366746,187.64135610537596
Tree,data/Tree/Images\00000031.jpg,144.81351785925463,220.19301809097945,181.67545001376766,176.2549383744559,183.6977813184387,25.323285100370732,1.1457628381751022,37.64542766810608,307.1847064532331,179.91971638204356,235.83425353610613,317.04540848888723,190.69627991010458,168.16748369696265
Tree,data/Tree/Images\00000032.jpg,152.52556837372288,209.67390797337924,189.63753811293097,180.16951364597708,175.9780098229799,27.44973124864664,0.8916911075218851,37.55287841125422,309.7567731412228,183.35707867898557,246.34831455276685,315.0,193.2050973672946,171.84444793793242
Tree,data/Tree/Images\00000033.jpg,164.32480979095186,189.55054705175826,174.03924495550908,167.52729690787203,193.62699485989154,25.578836262818356,9.010133052228236,42.96995760616569,283.65394841698736,168.3106308245608,237.74814220383288,316.9397573333806,176.0314142263935,167.32339322262044
Tree,data/Tree/Images\00000034.jpg,137.77284247759593,222.436229788535,178.20072427586592,172.87498365109818,182.58086747445176,28.458663664832123,6.236255458437182,34.466884701080545,303.4762782961027,178.7742638165704,238.81502534126162,313.7507573213028,189.29132760860983,162.59492605012244
Tree,data/Tree/Images\00000036.jpg,171.86989764584402,180.0,178.751621276481,177.97011321368944,181.0772953450978,25.81210339537243,0.28125332058253405,38.13885902387917,303.1739032962149,183.04452187601476,241.93332163869258,311.78050510314716,184.97363253788154,181.92233513249394
Tree,data/Tree/Images\00000037.jpg,314.160219724292,46.005086005254185,31.96259780355588,21.501434324047906,185.0617310688912,28.52910922547237,5.993696278391259,32.89485054482898,74.74488129694222,172.43857157233307,235.49789347229841,307.7063431387863,187.20605700138327,152.61121896379703
Tree,data/Tree/Images\00000038.jpg,152.33405677636256,208.9509952074668,186.71232879538206,177.61405596961117,180.2409396206073,24.9739109058834,4.705507132245461,36.29808517045435,312.6140559696112,181.79819606564317,243.434948822922,319.6765540730273,191.40764174691228,166.8659776936037
Tree,data/Tree/Images\00000039.jpg,156.2605591619718,210.65066795705286,184.7950423705454,177.7619934860197,183.10803093499982,61.41078459687773,358.88398960859274,15.204429439213854,305.38684306836893,173.72190305197958,230.66168510028496,321.3401917459099,183.13077552610272,167.02589727076335
Tree,data/Tree/Images\00000040.jpg,172.6860862250146,188.77221467840806,150.60908318369158,144.50974177244836,188.02723751043195,123.38703260579771,353.1377430474176,8.789592992231018,254.8429977172123,174.85961350173685,205.86115482579388,322.5946433685915,167.09817816305053,191.7910157064197
Tree,data/Tree/Images\00000041.jpg,304.5213868804727,58.46520809481171,35.93581009187485,31.817034841459144,332.50447272684363,177.51044707800085,328.4092085581129,353.58570172555346,85.99711411321391,113.83874018317172,183.4620730561351,303.46017040237103,200.92450174492117,158.90811928984135
Tree,data/Tree/Images\00000042.jpg,308.3298362086925,51.59139160966999,41.78159011691454,33.92682559788691,183.60663019525433,35.10689057496575,7.5664234827532955,24.289287484955935,95.20649880001743,175.70216739203883,243.601937344798,305.27875737464944,192.38506218461723,153.434948822922
Tree,data/Tree/Images\00000043.jpg,307.35662192852044,49.21417852273404,35.453233078596156,38.059510483359695,331.4934624320076,178.29261150771126,329.2894573977884,349.77042562153053,92.91083782616775,116.06246951035696,178.65737597346225,309.3789247845855,208.77980630439723,162.76707522555196
Tree,data/Tree/Images\00000044.jpg,178.6295489822004,185.89754846543767,142.93067686227405,157.27315690427133,332.9424470891587,184.9697407281103,322.1429287429138,345.74946385531257,261.5910882673993,120.72913139181604,177.57072667650004,313.4567469217525,178.05851360908562,189.31708606912625
Tree,data/Tree/Images\00000045.jpg,324.35789502199253,34.517054223387525,25.373334628258238,16.675563400660053,188.01555260226237,24.582277481016696,20.243410425793346,39.0938588862295,70.76050700868821,173.88006965635242,238.67130713219584,312.2378716866212,194.09969391763966,138.75495964082015
Tree,data/Tree/Images\00000046.jpg,310.6839724801344,53.503295503212925,28.589215403122267,27.176867110853454,333.5116499544974,179.0185837111536,326.3321229374781,347.15996382173995,75.89736516026652,116.48835004550261,182.7884583910895,313.8327658320145,210.48804694265766,163.66395711028153
Tree,data/Tree/Images\00000047.jpg,313.069412558833,45.13081205470472,41.88415174021061,26.862946826470623,179.170207309303,29.374040006114157,10.48762761053821,33.496738942313065,90.1765657878009,178.20097867502903,238.6224269112834,311.8201698801358,190.78933190880133,149.47981483436064
Tree,data/Tree/Images\00000048.jpg,168.118842389641,190.30484646876602,170.69676919453477,173.88006965635236,180.6623494473722,28.48429741104689,14.240323742940625,29.506999830693072,295.4490407856707,184.02199017702011,239.36042696816165,312.66797631837693,182.74446626862263,167.6609127216738
Tree,data/Tree/Images\00000050.jpg,164.32480979095186,189.55054705175826,174.03924495550908,167.52729690787203,193.62699485989154,25.578836262818356,9.010133052228236,42.96995760616569,283.65394841698736,168.3106308245608,237.74814220383288,316.9397573333806,176.0314142263935,167.32339322262044
Tree,data/Tree/Images\00000051.jpg,306.37562568439057,53.23371124576633,36.04186763713772,45.0,334.0691935373481,175.41710149368285,322.6080107126506,356.1525684183548,98.86647429631063,101.0035408517495,183.31389574284432,311.5735123501372,195.1368058292376,166.60298044217708
Tree,data/Tree/Images\00000052.jpg,165.1007511275641,180.94208618295355,173.73183719610438,175.96076153231212,316.3674145145689,178.83383475875033,341.9947961220298,355.5383223895328,305.46200238012545,121.64092611261755,174.9722602740987,315.1404305509373,185.20848577190645,176.27290868802714
Tree,data/Tree/Images\00000053.jpg,146.16950192308286,208.62645067294972,177.95979170891235,180.70345989736265,333.56312708674557,180.62360290698967,325.0832295902041,352.6910070097326,311.60638065025864,125.70139689838746,176.57139964241009,310.67630544157277,197.5974949210335,170.6410779617151
Tree,data/Tree/Images\00000054.jpg,170.01575007068,189.85723229790548,160.4139771088548,174.03166780248307,331.01543960626566,182.2754564382542,325.0841962905906,351.40877456777235,289.06919353734816,122.03215276516683,180.03689360695063,312.70938995736145,184.62657070937152,181.56770367713028
Tree,data/Tree/Images\00000055.jpg,318.758555685472,46.789910608246075,28.82927327128344,18.43494882292202,180.0,26.65701864145414,6.914324104482228,42.68886854723861,73.33913203589589,172.9490516959657,234.46232220802563,323.74616226255523,179.79860968873226,154.94391116646463
Tree,data/Tree/Images\00000056.jpg,309.5304701902175,47.18461078913162,41.36540533374804,37.63606596571875,183.13122142269202,25.590552665831787,4.591485876000864,39.197947388928725,98.87802554795819,176.96443087494444,239.00947391084316,308.15722658736905,196.23871644172277,155.10097685770117
Tree,data/Tree/Images\00000057.jpg,305.5890180824569,59.18538615800546,34.26194009158278,31.819699847248724,328.88778349741153,181.96526057192054,323.21920924889906,1.3736142585358084,86.36064785508476,112.10818964912285,182.40628609676347,307.4954474086277,197.63864325033865,164.08473902908437
Tree,data/Tree/Images\00000058.jpg,144.81351785925463,220.19301809097945,181.67545001376766,176.2549383744559,183.6977813184387,25.323285100370732,1.1457628381751022,37.64542766810608,307.1847064532331,179.91971638204356,235.83425353610613,317.04540848888723,190.69627991010458,168.16748369696265
Tree,data/Tree/Images\00000060.jpg,111.78947783731289,242.98142969696403,167.2002230268571,162.07004897697635,184.41303288145684,55.44592086578687,358.9812493683621,15.892830980337354,285.1830032225581,179.088716605519,236.2376623565542,311.8201698801358,190.6396101948474,173.01239706888833
Tree,data/Tree/Images\00000061.jpg,157.35136922471835,205.45623904931804,181.97493401088198,186.59929562002785,330.3408907640049,178.58557678859785,327.68038349181984,351.3186624158767,314.0365136821408,116.56505117707799,184.9743192625031,311.18592516570965,202.16938920702867,175.3121129317414
Tree,data/Tree/Images\00000063.jpg,306.6897228324758,42.213863482401116,36.027373385103616,39.05970250751806,177.46512327045946,89.169684513742,355.54159774421476,10.05170034199267,97.6506509553594,180.1975708704167,229.84400037508067,306.6416288156906,196.7088988113562,169.4686891788928
Tree,data/Tree/Images\00000064.jpg,150.75117366345302,207.52046102196627,184.84400037508067,176.67519623087753,180.90222116153018,23.812565776809308,7.997068276867993,40.861862293808684,308.6184394674066,181.16500558241387,241.8272772675233,318.81407483429035,190.98251572798847,165.06858282186246
Tree,data/Tree/Images\00000065.jpg,301.5969853999072,58.67130713219584,39.113427116176695,36.09233455853035,188.11640178542785,28.495638618244982,6.411289310799099,37.991063608083245,94.76364169072617,177.66822142037987,246.2680030724812,317.29061004263855,199.98535827192882,152.4690955031633
Tree,data/Tree/Images\00000067.jpg,311.48439664649123,49.472959638383415,35.8180109325887,24.22774531795417,186.6430741025812,37.205670879488565,10.736472483840876,26.412938845483353,79.77783136636388,170.01010725567858,248.04944782356924,311.7377184857045,185.2713759292258,145.49147701233161
Tree,data/Tree/Images\00000069.jpg,153.61917899029706,202.61986494804043,173.418055344822,187.38604315126727,331.43041479081614,184.2089849241702,319.9594148903876,359.51582183951905,312.7974018382342,113.80594351845772,178.4134165363709,311.0457522844789,189.77382210836043,171.39731365043713
Tree,data/Tree/Images\00000070.jpg,198.8814004066936,157.6771416162449,162.85704465362562,178.93981529360278,181.99121386336608,319.80795396303046,3.658148131852293,327.27249657182904,39.63920330723642,183.25525115788557,117.62596286734222,45.0,172.65558519900478,189.03122224066325
Tree,data/Tree/Images\00000071.jpg,322.0979964124407,42.9261286324243,37.69660025991326,19.995598107141223,186.36210217677805,28.48844035459764,11.32253880594288,33.575508850704814,78.9545755292015,176.41034598150236,242.3530528130765,311.00908690157024,189.6887865603668,148.9780357878028
Tree,data/Tree/Images\00000073.jpg,152.33405677636256,208.9509952074668,186.71232879538206,177.61405596961117,180.2409396206073,24.9739109058834,4.705507132245461,36.29808517045435,312.6140559696112,181.79819606564317,243.434948822922,319.6765540730273,191.40764174691228,166.8659776936037
Tree,data/Tree/Images\00000074.jpg,158.91624541761934,208.83824155136028,191.9508239663301,174.0938588862295,183.77819770716158,29.577838681261333,4.074461059805669,34.680581868396274,312.10664639041283,176.934990927856,240.4221613187387,316.97493401088195,189.35892798481922,165.23631967975922
Tree,data/Tree/Images\00000075.jpg,142.12501634890177,213.1988726320655,180.2246881796245,175.89188782286413,178.5453409949921,47.088742151410635,1.6386114761403496,24.1088291294534,308.28663794893777,183.1714572162978,245.69121402956435,315.2367580719071,191.05709471035414,167.74782595073484
Tree,data/Tree/Images\00000077.jpg,131.4508365772773,238.00559930654393,173.92680225492813,26.353851261299233,189.26452398513297,24.77514056883192,352.1309244482095,42.703594699844494,162.26391947718676,201.62518311545438,272.17474411461006,286.64503821467594,213.15928908519467,286.8525949003034
Tree,data/Tree/Images\00000078.jpg,165.11373315098243,194.14318833582027,140.0762074161174,129.17705418154918,180.6492161746323,28.4879282455943,1.2879579226708058,41.223118136475804,237.70226409129742,181.65230467765133,253.76709632814462,315.1036088916104,166.1210810847214,202.11082667326409
Tree,data/Tree/Images\00000080.jpg,178.57502572748456,186.9092892903816,146.26730169355892,155.5108592829631,334.4400348281762,185.30092651652572,321.92678202201,346.8188539283402,260.95546313071975,118.76295757833077,176.82016988013578,315.08841934263876,176.26860300083956,189.38363579442753
Tree,data/Tree/Images\00000081.jpg,144.93092500513143,201.80140948635182,171.4002706261544,189.46232220802563,330.2551187030578,179.85457955207067,334.35282670752554,345.93218861267104,312.18444331578877,120.7499673021964,183.75172907052598,317.04540848888723,206.90357473871003,174.21760767763595
Tree,data/Tree/Images\00000082.jpg,311.09950625761815,39.382419409873165,25.419982135198854,25.25316339457387,179.92064301540785,24.699817501558975,5.995769600226591,40.16724401286506,75.63447406822685,167.64567223095543,240.7240109919184,310.6012946450045,186.3997269441835,151.31385242626055
Tree,data/Tree/Images\00000083.jpg,309.5304701902175,47.18461078913162,41.36540533374804,37.63606596571875,183.13122142269202,25.590552665831787,4.591485876000864,39.197947388928725,98.87802554795819,176.96443087494444,239.00947391084316,308.15722658736905,196.23871644172277,155.10097685770117
Tree,data/Tree/Images\00000084.jpg,153.61917899029706,202.61986494804043,173.418055344822,187.38604315126727,331.43041479081614,184.2089849241702,319.9594148903876,359.51582183951905,312.7974018382342,113.80594351845772,178.4134165363709,311.0457522844789,189.77382210836043,171.39731365043713
Tree,data/Tree/Images\00000085.jpg,166.50426671920417,182.24750350819136,174.02808715784283,173.07080256740403,179.80445202372914,31.673938524731565,5.4539188885912555,31.56995176805569,294.9869183593084,180.80182989178823,235.58804850970705,311.9606004310731,181.17777267432845,173.68381151180319
Tree,data/Tree/Images\00000086.jpg,307.1762892681147,55.23480276342322,36.08507304285212,42.895299590732755,333.57949794421893,177.05838228861165,321.9976926040144,354.3352601502481,96.76177388704338,102.58445267014132,183.12379763642528,311.8201698801358,202.53678751059286,167.21329855081325
Tree,data/Tree/Images\00000087.jpg,119.80819152478131,239.62087398863167,164.4047067897226,174.03166780248307,334.8599230954374,182.8221552998118,315.4219053308057,354.4769423846759,291.95215698988767,125.90261412770504,179.490194745393,312.70938995736145,198.50009464989483,170.12532175766577
Tree,data/Tree/Images\00000088.jpg,316.5008560872934,46.37703719377274,34.03212781733831,27.94748642520099,181.13602803968809,28.81358131616893,1.2035158093050335,33.87761441593022,84.42558735280745,176.04486601143861,237.3841907953047,312.2736890060937,187.98308761389725,158.86017519134234
Tree,data/Tree/Images\00000089.jpg,109.23653113933159,250.29470882844782,161.61834956125145,165.19985807114352,312.77445933374,175.15534057549837,332.81444117508806,2.648805759458631,280.0339701736723,119.75994327859134,182.37337247128295,306.8963073141802,189.67198551121473,171.0273733851036
Tree,data/Tree/Images\00000090.jpg,318.1798301198642,43.94956039652983,34.655142518524805,33.9743699946516,176.9919297508293,76.72360295768402,356.1098755959382,15.372661737521954,92.00210921164877,176.0856743623512,231.35887921410347,315.33311124392134,189.89697700774698,157.56940342829796
Tree,data/Tree/Images\00000091.jpg,146.16950192308286,208.62645067294972,177.95979170891235,180.70345989736265,333.56312708674557,180.62360290698967,325.0832295902041,352.6910070097326,311.60638065025864,125.70139689838746,176.57139964241009,310.67630544157277,197.5974949210335,170.6410779617151
Tree,data/Tree/Images\00000092.jpg,93.04693532373432,272.7644714275161,163.64269357508942,152.16352133632722,19.964327178254827,29.046251944688336,336.642632989942,44.62915870917193,271.1762880241592,183.3796837833227,251.46430952347407,329.2027750183681,188.08540986750032,174.61757171836996
Tree,data/Tree/Images\00000094.jpg,131.4508365772773,238.00559930654393,173.92680225492813,26.353851261299233,189.26452398513297,24.77514056883192,352.1309244482095,42.703594699844494,162.26391947718676,201.62518311545438,272.17474411461006,286.64503821467594,213.15928908519467,286.8525949003034
Tree,data/Tree/Images\00000095.jpg,171.46106619857352,180.06496117342672,126.73364158995318,146.52881809740958,334.5442720318768,182.86930770832552,318.9195232647325,350.399434240404,240.30206320669726,117.83572886394585,183.88651632135083,307.7210258159645,171.57534334349964,201.46388794704163
Tree,data/Tree/Images\00000097.jpg,315.0,47.876299602893724,37.63525375501735,27.913262037932114,182.60879474674945,25.44433307954326,10.167775487411376,36.069409899581,86.85926021548622,176.6258491440772,233.4460685234444,306.901172631555,193.82968255420678,151.44158796197092
Tree,data/Tree/Images\00000098.jpg,157.2413566186507,201.3706222693432,179.04276610500253,187.81529354676687,332.44895888800914,178.21008939175394,318.13869891407046,1.9656982182297562,315.0,114.62099252732617,181.47510180085695,312.98723867539326,187.53689718827192,171.60654497804725
Tree,data/Tree/Images\00000099.jpg,297.64597536373867,62.686725581703,34.5989328319126,37.10948433577152,256.5701419362641,185.14741892524697,348.46176733193323,4.600559569650208,90.55267526494815,132.94613498561384,175.46996859581077,305.2175929681927,192.67386000562314,162.63587563186496
Tree,data/Tree/Images\00000101.jpg,322.1992336383676,33.4983634165448,28.47420361007436,14.405455448551477,184.57617150652263,26.07612940158864,1.5047969811084663,37.405356631408544,69.90101946990055,173.07053162736906,243.5189601696256,302.67460317181394,191.47316787143916,158.22966197454647
Tree,data/Tree/Images\00000102.jpg,170.01575007068,189.85723229790548,160.4139771088548,174.03166780248307,331.2109875825365,182.0256943781227,322.4715591765924,354.9319818733948,289.06919353734816,122.03215276516683,180.28665566708216,312.70938995736145,181.00508600525419,181.69078786912934
Tree,data/Tree/Images\00000103.jpg,328.65146787415455,35.53767779197439,30.249210603750086,13.453235306455396,182.4218190180908,32.28175065362657,4.075162776621817,31.017432171166387,67.59634451442194,176.23555695537146,236.51473353706842,305.5376777919744,188.45502767717747,157.04846126254088
Tree,data/Tree/Images\00000104.jpg,167.19573393471325,189.49610509297455,178.69804732742114,195.56151032532847,332.4604503116758,175.8801040234492,317.2528600539967,355.30352800829456,326.08363075147884,126.43614572949451,183.0876512849851,308.1402399944742,195.04132947318067,171.17475893278504
Tree,data/Tree/Images\00000105.jpg,83.83283208386399,270.64374571417534,165.48894049983096,146.51462030646573,181.971107787674,55.93049577260124,356.64292132101446,22.246335670560825,271.80032234346004,175.96507248386905,234.81149172815387,318.1798301198642,188.21920924889906,172.33739589795104
Tree,data/Tree/Images\00000107.jpg,100.88177904789279,247.59016262850673,167.12108960020305,160.36441719555296,187.9935214936398,50.34890080269637,1.6599007329590911,15.705352143762262,282.83560948640144,170.84914543823066,237.0591806894619,301.5441570210763,185.33215888165955,168.4441644027091
Tree,data/Tree/Images\00000108.jpg,321.4392050912056,33.92794899222894,40.27255654359413,39.03166780248307,186.11760871304983,36.60430596423035,1.5838115708619551,36.30373390136451,100.98984765023854,171.5317308671967,239.1189213030564,313.02506598911805,188.89980264747965,158.64901975234642
Tree,data/Tree/Images\00000109.jpg,107.80345778655945,251.7005019401396,155.56333754225162,165.58463366491546,288.4093474932974,176.12843503402735,345.6598247818711,4.707053284915654,278.9340782155683,126.35287684728596,181.53002956583833,311.2964570479953,185.07423628195872,171.0978994987635
Tree,data/Tree/Images\00000110.jpg,141.90032816927726,213.1988726320655,179.88517895227977,175.86162064157338,182.17082234276333,48.922167953382484,1.247623742258668,22.81406085406368,306.9571057664947,181.63022894774238,243.82752104630174,317.7263109939063,191.17160977342004,168.11134196037202
Tree,data/Tree/Images\00000111.jpg,184.34666560589673,130.6012946450045,344.0100563981822,249.89376520164066,332.10272896905235,176.9606004310731,5.403791360249709,308.06018828805134,279.59313426273036,158.03275659318712,182.3731995987438,313.5153445681282,292.6645574346961,173.74111124348357
Tree,data/Tree/Images\00000112.jpg,321.9884897299835,41.65534968173413,42.84568866241406,32.786001098237584,185.46345890391083,29.07695557625847,10.21936523900517,36.19320730556469,95.3519581481109,175.32986964069903,241.3839534997184,311.98154917869437,193.20549804943087,152.300527191945
Tree,data/Tree/Images\00000113.jpg,312.1975484801332,49.079689834768644,43.5195241396702,32.193876155150555,186.1937401218393,80.07998703759796,356.68465167016365,15.312818360806308,93.1221304621157,175.67451851115607,237.97410272923665,305.82077892163016,189.46232220802563,165.28706619179422
Tree,data/Tree/Images\00000114.jpg,160.61548432064217,181.00508600525419,180.44761417086056,198.12855720065127,333.8189058568343,181.81830296445185,339.14554196042167,337.83365417791754,326.2106331288767,126.39032821922645,184.4215961965715,303.69006752597977,214.69515353123398,176.89196906500018
Tree,data/Tree/Images\00000115.jpg,100.88177904789279,247.59016262850673,167.12108960020305,160.36441719555296,187.9935214936398,50.34890080269637,1.6599007329590911,15.705352143762262,282.83560948640144,170.84914543823066,237.0591806894619,301.5441570210763,185.33215888165955,168.4441644027091
Tree,data/Tree/Images\00000116.jpg,146.16950192308286,208.62645067294972,177.95979170891235,180.70345989736265,333.56312708674557,180.62360290698967,325.0832295902041,352.6910070097326,311.60638065025864,125.70139689838746,176.57139964241009,310.67630544157277,197.5974949210335,170.6410779617151
Tree,data/Tree/Images\00000117.jpg,171.46106619857352,180.06496117342672,126.73364158995318,146.52881809740958,334.5442720318768,182.86930770832552,318.9195232647325,350.399434240404,240.30206320669726,117.83572886394585,183.88651632135083,307.7210258159645,171.57534334349964,201.46388794704163
Tree,data/Tree/Images\00000118.jpg,321.9884897299835,41.65534968173413,42.84568866241406,32.786001098237584,185.46345890391083,29.07695557625847,10.21936523900517,36.19320730556469,95.3519581481109,175.32986964069903,241.3839534997184,311.98154917869437,193.20549804943087,152.300527191945
